reviewId,userName,content,score,at,word_count,text_bertopic,text_nb_lr,topic_id,aspek,sentimen,confidence_roberta,label_source
31f9bcc9-b7bb-4d4b-9c4c-7a7686cc36c5,Atharizki,sangat membantu saya,5,2026-07-19 00:18:51,3,sangat membantu saya,sangat bantu,0,UI/UX,positif,0.9986382126808167,roberta
45ea7786-c157-43c9-8320-2488cf9c084b,yoren shellco,"sangat luar biasa, bagus untuk fitur² komplit",5,2026-07-18 23:46:29,7,sangat luar biasa bagus untuk fitur komplit,sangat luar biasa bagus fitur komplit,0,UI/UX,positif,0.9989646673202515,roberta
289df48d-951b-4f33-bcc7-f12cf5d6bbf5,Agus Saiful,sangat baik terimakasih sudah membantu..,1,2026-07-18 23:14:10,5,sangat baik terimakasih sudah membantu,sangat baik terimakasih bantu,0,UI/UX,positif,0.9983533620834351,roberta
15355d23-acfb-4830-824e-75e9aa58b834,Bahar Uddin,sangat baik dan memuaskan,5,2026-07-18 22:35:04,4,sangat baik dan memuaskan,sangat baik memuaskan,0,UI/UX,positif,0.9985558390617371,roberta
d1dd0e67-dc8e-4b92-b3b3-4c83875fba70,Rudi Anto,sangat membantu j,5,2026-07-18 20:38:59,3,sangat membantu saja,sangat bantu,0,UI/UX,positif,0.9976235032081604,roberta
27dd0fd5-38d2-4911-a03b-2dada4383d49,Hasan Giawa,kasi lima bintang langsung biar terhibur,5,2026-07-18 17:57:27,6,kasih lima bintang langsung biar terhibur,kasih lima bintang langsung biar hibur,0,UI/UX,positif,0.9950630068778992,roberta
307a82d8-5d01-4ef7-aaf5-be741a324777,Sofi,oke banget gemini,5,2026-07-18 17:55:06,3,baik sangat gemini,baik sangat gemini,0,UI/UX,positif,0.9982296824455261,roberta
3e83ed88-b2db-4dcd-89ef-0148e0f5880f,Ilham,lebih cpat lagi di tingkatkan,5,2026-07-18 17:46:49,5,lebih cpat lagi di tingkatkan,lebih cpat di tingkat,0,UI/UX,positif,0.9346007108688354,roberta
0179fa19-ca46-4aa1-bb79-77f4db0a3a81,Nayya Azmi,i love it,5,2026-07-18 15:31:10,3,i love itu,i love,0,UI/UX,positif,0.977512001991272,roberta
ecf9ab03-86be-4dcc-8fe1-66b51901ff58,armi Suheri,Gemini sangat bagus sekali,5,2026-07-18 14:28:14,4,gemini sangat bagus sekali,gemini sangat bagus sekali,0,UI/UX,positif,0.9984145164489746,roberta
506bd877-4d8b-4fdf-8616-0d307e05283e,Sandrinninini,"Please fix it again because every time I send a description, it always creates a picture, even though I only send a picture and chat about shapes or anatomy, not asking to draw shapes and other things. Anyway, that's what makes me frustrated thinking about it, oh please Google accept what I'm writing from my rating, PLEASE😮‍💨",4,2026-07-18 14:24:19,57,please fix itu again because every time i send a description itu always creates a picture even though i only send a picture and chat about shapes orang anatomy not asking tapi draw shapes and other things anyway that si what makes me frustrated thinking about itu oh please google accept what i sama writing from my rating please,please fix again because every time i send a description always creates a picture even though i only send a picture and chat about shapes orang anatomy not asking draw shapes and other things anyway that si what makes me frustrated thinking about oh please google accept what i sama writing from my rating please,2,Fitur,negatif,0.978723406791687,roberta
0bbbb5bb-516b-4685-a2a7-615cd5e3809c,Redmi Note,tingkatkan pemindaian dan fokus pada perintah,5,2026-07-18 14:21:33,6,tingkatkan pemindaian dan fokus pada perintah,tingkat pindai fokus perintah,0,UI/UX,positif,0.9688279032707214,roberta
0fdfbd15-6dcf-4f92-bb49-605a24d29356,Lina Ali,saya suka bget,2,2026-07-18 14:16:55,3,saya suka sangat,suka sangat,0,UI/UX,positif,0.9972461462020874,roberta
997352cb-4c9b-4017-ad59-1c475631de66,Kadarusman Kadar,aplikasi ini sangat membantu dan bagus,5,2026-07-18 14:13:24,6,aplikasi ini sangat membantu dan bagus,aplikasi sangat bantu bagus,0,UI/UX,positif,0.9992382526397705,roberta
3d879318-55f0-42fc-a5e2-e937137c3e6a,?,Gemini sangat keren dia bisa membuat code html yang meren,5,2026-07-18 13:53:36,10,gemini sangat keren dia bisa membuat code html yang meren,gemini sangat keren bisa buat code html meren,0,UI/UX,positif,0.9969996809959412,roberta
f1151a55-16e5-4a3e-92d8-9a2fa7e5aea3,Eka Fadhil,Sangat membantu saya menyusun materi ajar,5,2026-07-18 13:47:30,6,sangat membantu saya menyusun materi ajar,sangat bantu susun materi ajar,0,UI/UX,positif,0.9982123374938965,roberta
47e8e739-e989-487b-a05c-6968edf7c259,Rahma dwi Andanu,"aplikasinya bagus, cuma sering error. padahal jaringan saya udah bagus. mungkin saran dari saya coba perbaiki lagi, soalnya mengganggu, karena saya sering gunakan Gemini untuk cari pengetahuan",1,2026-07-18 13:25:26,27,aplikasinya bagus cuma sering error padahal jaringan saya sudah bagus mungkin saran dari saya coba perbaiki lagi soalnya mengganggu karena saya sering gunakan gemini untuk cari pengetahuan,aplikasi bagus cuma sering error padahal jaringan sudah bagus mungkin saran saya coba perbaiki soal ganggu saya sering guna gemini cari pengetahuan,3,Performa,negatif,0.9739567637443542,roberta
d383fe01-915f-4f34-b15e-78a558918d34,Fadil Vivo,walaupun ini mirip chat gpt tapi gemini juga sama bagusnya kok hihi🥰!,5,2026-07-18 13:14:37,12,walaupun ini mirip chat gpt tapi gemini juga sama bagusnya kok hihi,walaupun mirip chat gpt gemini sama bagus kok hihi,0,UI/UX,positif,0.9927948117256165,roberta
459e35ad-c778-4a05-8952-ac51c029d7ae,IzaBlu_,"entahlah, bagus aja kataku sih",4,2026-07-18 12:54:54,5,entahlah bagus saja kataku sih,entah bagus kata sih,0,UI/UX,positif,0.851751446723938,roberta
131899cd-b1c2-4279-8987-117fa2e46394,Satriyono Setiono,"Tambah lama tambah jelek kemampuan gambar berkurqng banyak, biasanya bisa gambar bagus sekarang cuma sekelas mangga toon. asem ai ecek2 disuruh bayar mahal. selamat tinggal gemini.",1,2026-07-18 12:50:13,26,tambah lama tambah jelek kemampuan gambar berkurqng banyak biasanya bisa gambar bagus sekarang cuma sekelas mangga toon asem ai ecek disuruh bayar mahal selamat tinggal gemini,tambah lama tambah jelek mampu gambar berkurqng banyak biasa gambar bagus sekarang cuma kelas mangga toon asem ai ecek suruh bayar mahal selamat tinggal gemini,2,Fitur,negatif,0.990338146686554,roberta
3a1f059b-c93f-469a-8d4c-cc5d3d88424e,Saha NuNanya,aplikasi yang sangat membantu saya kasih bintang 5,5,2026-07-18 12:31:45,8,aplikasi yang sangat membantu saya kasih bintang,aplikasi sangat bantu kasih bintang,0,UI/UX,positif,0.9959856867790222,roberta
e85fae61-f780-4b19-b1cb-1b294d90cbd7,yurain siolimbona6,bagus bangett aplikasinya membantu🫰🏻🥰🥰,5,2026-07-18 11:45:51,4,bagus sangat aplikasinya membantu,bagus sangat aplikasi bantu,0,UI/UX,positif,0.9987325072288513,roberta
65196b68-68aa-4892-bcae-6c682df9c400,Muhammad Afkar,aku suka ai,5,2026-07-18 10:16:03,3,aku suka ai,aku suka ai,0,UI/UX,positif,0.9920883774757385,roberta
c56b2727-f754-4257-9e43-3a76d2fa356d,Malik Ardiyanto,seru banget aku sukaaa,5,2026-07-18 09:54:19,4,seru sangat aku suka,seru sangat aku suka,0,UI/UX,positif,0.9991087317466736,roberta
a448419a-a9ea-4acf-862c-62a8caf1742b,Galih Alamsyah33,"sangat membantu untuk membuat konten,terima kasih gemini ai.sangat berguna",5,2026-07-18 09:22:29,9,sangat membantu untuk membuat konten terima kasih gemini ai sangat berguna,sangat bantu buat konten terima kasih gemini ai sangat guna,0,UI/UX,positif,0.9988166093826294,roberta
e2ee4b1b-c967-4209-a1c5-c8c9c31ebe76,Sukron makmun,jika ini sesuai permintaan. saya memberi ulasan bintang full,5,2026-07-18 09:02:33,9,jika ini sesuai permintaan saya memberi ulasan bintang full,ini sesuai minta beri ulas bintang full,0,UI/UX,positif,0.5580306649208069,roberta
a622eeb9-fd3f-4955-abd7-a75343595fa3,Erwin Win,Gemini nya Sagan begus,5,2026-07-18 08:18:37,4,gemini nya sagan begus,gemini nya sagan begus,1,Kualitas Konten,positif,0.9877468347549438,roberta
26289dff-34c8-4d57-8234-a800030e6e0f,Verry Bintang Abdillah,lumayan kayak AI,5,2026-07-18 08:16:27,3,lumayan kayak ai,lumayan kayak ai,1,Kualitas Konten,positif,0.9954246878623962,roberta
df8058c1-b60c-4ca8-bffb-da6db53c8705,Pengguna Google,Praktis amat ni AI,5,2026-07-18 08:16:12,4,praktis amat nih ai,praktis nih ai,1,Kualitas Konten,positif,0.9921168684959412,roberta
770aa0f1-9f3d-4f1f-a777-1ce7f25ba061,Ahmad Ridwan,seri memberikan info yg tidak falid,1,2026-07-18 08:01:37,6,seri memberikan info yang tidak falid,seri beri info tidak falid,0,UI/UX,negatif,0.9919390082359314,roberta
cf0fc760-25fa-49ce-854c-b2499b88ec90,Clarric Eyik,bagus banget bis abuat game juga,5,2026-07-18 07:14:32,6,bagus sangat bis abuat game juga,bagus sangat bis abuat game,0,UI/UX,positif,0.9980183839797974,roberta
7d6ed3d8-bf5a-48a4-acbf-71e2d746e8ea,Gigih Kurniawan,Mantap amat sangat membantu sekali,5,2026-07-18 07:02:53,5,mantap amat sangat membantu sekali,mantap sangat bantu sekali,0,UI/UX,positif,0.9981071949005127,roberta
b4f0d404-2cfa-4fec-aa43-c26b1c29c3ea,Qonaah Ibntfachrudin,tdk sesuai perontah,2,2026-07-18 06:31:34,3,tidak sesuai perontah,sesuai peron,1,Kualitas Konten,negatif,0.9963261485099792,roberta
4ca98d49-2232-4532-a79a-cc6cd84fef36,Doel Gaboez,"kereeen, membantu memudahkan pekerjaan",5,2026-07-18 06:17:39,4,keren membantu memudahkan pekerjaan,keren bantu mudah kerja,0,UI/UX,positif,0.998687207698822,roberta
2387064b-6119-4c8d-93e3-e99cab2aaa00,citra,sangat membantu 👍🏻,5,2026-07-18 06:14:36,3,sangat membantu,sangat bantu,0,UI/UX,positif,0.9986312985420227,roberta
f4da4a8d-f2d2-46ce-91c0-474876449cfb,Aldo Mangaran,ga bisa buat video,4,2026-07-18 05:57:58,4,tidak bisa buat video,bisa buat video,2,Fitur,negatif,0.9946523904800415,roberta
5215a61c-d9bf-4aad-a92e-c572513d6057,Badriyah Iya,bagussss bngt sumpah,5,2026-07-18 04:35:00,3,bagus sangat sumpah,bagus sangat sumpah,0,UI/UX,positif,0.9982477426528931,roberta
523bcef4-ec8f-4c66-a719-260389efae3d,Agoes Riyanto,di coba dulu,5,2026-07-18 04:30:15,3,di coba dulu,coba dulu,1,Kualitas Konten,netral,0.6626274585723877,roberta
d74ffa87-61d2-4142-b430-440d5efbd234,Wahyu,membantu pembuatan video ai,5,2026-07-18 03:49:36,4,membantu pembuatan video ai,bantu buat video ai,2,Fitur,positif,0.98715740442276,roberta
fefbcec2-e41d-4837-bfe7-21c89cf0a452,Syabil Fathian Nurkholis,aku suka aku suka,5,2026-07-18 03:37:57,4,aku suka aku suka,aku suka aku suka,0,UI/UX,positif,0.998699426651001,roberta
005336d2-1a11-4c13-9bc2-c6b720643a20,Daman Huri,devoloper gemini apk bagus buat sekolah dan lainya sekedar belajar bagi syaa cocok dan lainya dan sesuai keaman dan lainya,5,2026-07-18 03:00:46,20,devoloper gemini aplikasi bagus buat sekolah dan lainya sekedar belajar bagi syaa cocok dan lainya dan sesuai keaman dan lainya,devoloper gemini aplikasi bagus buat sekolah lai dar belajar syaa cocok lai sesuai aman lai,0,UI/UX,positif,0.9982190728187561,roberta
3409c1bc-6b6c-4451-b043-2aeee4c24d67,Yin Yin,"kecewa bangettt, udah langganan tapi suka bikin gambar sendiri tanpa di suruh",1,2026-07-18 01:51:23,12,kecewa sangat sudah langganan tapi suka buat gambar sendiri tanpa di suruh,kecewa sangat langganan suka buat gambar sendiri di suruh,2,Fitur,negatif,0.960259735584259,roberta
2d37e858-f8d8-4a5c-ac21-4c41f5fd066e,Abu rizal Zaelani,mantap min ga slow respons,5,2026-07-18 01:32:43,5,mantap min tidak slow respons,mantap min slow respons,0,UI/UX,positif,0.9965599179267883,roberta
bd228444-1d79-43fe-9be2-ff6dad9f19d1,Raisya TW,"sangat membantu untuk pelajar, yang sedang mencari refrensi sperti presentasi, merangkum atau menyimpulkan suatu materi sejarah, memberikan cara yang kompleks untuk pengerjaan soal matematika, fisika.",5,2026-07-18 01:22:20,25,sangat membantu untuk pelajar yang sedang mencari refrensi seperti presentasi merangkum atau menyimpulkan suatu materi sejarah memberikan cara yang kompleks untuk pengerjaan soal matematika fisika,sangat bantu ajar sedang cari refrensi presentasi rangkum simpul suatu materi sejarah beri cara kompleks kerja soal matematika fisika,0,UI/UX,positif,0.9929210543632507,roberta
fa068fb0-2384-4415-92d2-c1fcadbe7523,matter channel,sungguh luar biasa gemini ai ini,5,2026-07-18 00:48:05,6,sungguh luar biasa gemini ai ini,sungguh luar biasa gemini ai,0,UI/UX,positif,0.9971486926078796,roberta
96e4b7d2-6cb5-4a54-afc6-d356acff4734,Durotun Nasikin,baru pertama mencoba,2,2026-07-18 00:39:09,3,baru pertama mencoba,baru pertama coba,1,Kualitas Konten,negatif,0.48575422167778015,roberta
d347ae5a-0e9a-40d0-ad47-8bf3c88c3579,Reta Sri,Gemini tambah lama tambah oyee,5,2026-07-17 23:57:12,5,gemini tambah lama tambah oyee,gemini tambah lama tambah oyee,0,UI/UX,negatif,0.94187992811203,roberta
928b2d3f-9fce-4f07-ac95-5f21091404d3,Gregory Refasi,sangat bagus 👍,5,2026-07-17 23:26:14,3,sangat bagus,sangat bagus,0,UI/UX,positif,0.9991614818572998,roberta
37cdd6b0-373a-4bf4-a255-42d167d0d7fc,Fathir Banu,"lebih bagus,dari gpt🙄",4,2026-07-17 22:48:44,3,lebih bagus dari gpt,lebih bagus gpt,1,Kualitas Konten,positif,0.9945237636566162,roberta
ce996f66-0b7b-4ef7-8253-b611e6090cf7,Muhamad Haikal Ramdan,"keren cuyy! ai ini lebih akurat daripada beberapa ai lainnya jadi aku kasih 4,5 bintang deh kalo lebih banyak lagi fitur aku bakal kasih 5 bintang ⭐",4,2026-07-17 21:32:33,27,keren cuy ai ini lebih akurat daripada beberapa ai lainnya jadi aku kasih bintang deh kalau lebih banyak lagi fitur aku bakal kasih bintang,keren cuy ai lebih akurat beberapa ai lain jadi aku kasih bintang deh kalau lebih banyak fitur aku bakal kasih bintang,0,UI/UX,positif,0.9921284914016724,roberta
65511bbe-7eb5-4fcf-a62b-7c0c09f3da1c,prety angel,coba bagus gak,5,2026-07-17 17:58:05,3,coba bagus tidak,coba bagus,1,Kualitas Konten,negatif,0.9836992025375366,roberta
9780d064-73f6-4442-b0d6-4a063a223c08,Lind ',gg sangat teliti sekali,5,2026-07-17 16:34:12,4,tidak sangat teliti sekali,sangat teliti sekali,1,Kualitas Konten,negatif,0.9923932552337646,roberta
01d488b2-5d72-433a-be7c-e05f238a77f2,Yanto Zega,"aplikasi ini sangat membantu bagi saya apa lagi dalam mengerjakan sesuatu, dan saya sangat puas atas layanan AI yg diberikan.",5,2026-07-17 15:49:25,20,aplikasi ini sangat membantu bagi saya apa lagi dalam mengerjakan sesuatu dan saya sangat puas atas layanan ai yang diberikan,aplikasi sangat bantu apa dalam kerja dan saya sangat puas atas layan ai beri,0,UI/UX,positif,0.9976617097854614,roberta
d1aefcb6-3f29-4f40-8441-9b22ba095670,Eman Afifah,saya suka sekali dengan hasilnya ☺️,5,2026-07-17 15:46:42,6,saya suka sekali dengan hasilnya,suka sekali hasil,0,UI/UX,positif,0.9977523684501648,roberta
1eb78379-8945-4bf0-aa47-38b3b62ff0d0,Erni ema,Alahh ga becus,1,2026-07-17 15:30:40,3,alahh tidak becus,alahh becus,1,Kualitas Konten,negatif,0.9935552477836609,roberta
9ab5471c-2224-4a40-95fe-037a13f309ab,Kazeryou_,"apa coba belum promt gambar apa² juga udh limit, mana sekarang masi limit gk tau reset nya kapan, udh nunggu gk kelar2 limit nya",2,2026-07-17 15:28:06,24,apa coba belum promt gambar apa juga sudah limit mana sekarang masih limit tidak tau reset nya kapan sudah menunggu tidak kelar limit nya,apa coba promt gambar apa limit mana sekarang limit tau reset nya kapan sudah tunggu kelar limit nya,2,Fitur,negatif,0.9441245794296265,roberta
4b6874b9-f5b0-499c-87e5-9e68a987a6b6,Nayla Azahra,"baguss"" aja lah",3,2026-07-17 15:22:44,3,bagus saja lah,bagus lah,0,UI/UX,positif,0.961467981338501,roberta
3fa9d583-a374-4416-840d-5ee971253278,Rizky Gumilar,trimakasih google AI google emang paling cepat,5,2026-07-17 14:51:01,7,terima kasih google ai google memang paling cepat,terima kasih google ai google memang paling cepat,0,UI/UX,positif,0.9972666501998901,roberta
29ea076c-7741-4369-876d-6cfdf6b43d8d,LILIK ARIFATUN,"Bagus, mudah dan cepat",5,2026-07-17 14:31:33,4,bagus mudah dan cepat,bagus mudah cepat,0,UI/UX,positif,0.9971876740455627,roberta
1f5544f3-8a84-4cad-913b-838fc6bcad25,Ratman Lomo,ini sangat lah membantu,5,2026-07-17 14:18:33,4,ini sangat lah membantu,sangat lah bantu,0,UI/UX,positif,0.9988127946853638,roberta
1c13aa81-31d1-4817-bd58-67937af17e66,Shanum Samsung Galaxy A16 5G,bagus baget no ads,5,2026-07-17 14:17:28,4,bagus sangat no ads,bagus sangat no ads,0,UI/UX,positif,0.9965794682502747,roberta
405a786c-25ca-4660-abb3-2e32f76099ef,Deva Moo,"saya suka google Gemini karena gratis,ckckck semoga lebih canggih lagi google",4,2026-07-17 14:17:07,11,saya suka google gemini karena gratis ckckck semoga lebih canggih lagi google,suka google gemini gratis ckckck moga lebih canggih google,0,UI/UX,positif,0.9934051632881165,roberta
0d02058f-0244-41af-9145-9323bd12b24f,AQ Channel,keren bingit uhe~,4,2026-07-17 13:38:36,3,keren sangat uhe,keren sangat uhe,0,UI/UX,positif,0.9985326528549194,roberta
6c557cd3-f128-48fb-9698-7300a6f4eeed,agus suprihatin,"sangat bagus , untuk yg gratis vidio agak susah",4,2026-07-17 13:08:38,9,sangat bagus untuk yang gratis vidio agak susah,sangat bagus yang gratis vidio susah,2,Fitur,positif,0.9744782447814941,roberta
e55bbe5a-77f2-4d37-bd26-a3fadd4cbac1,Apendi Boyboy,sangat penting dan membantu kerja saya makasih ia,5,2026-07-17 12:35:56,8,sangat penting dan membantu kerja saya terima kasih ia,sangat penting bantu kerja terima kasih,0,UI/UX,positif,0.9991714954376221,roberta
84767e76-67e8-422d-9070-b9df3028374d,Azandi,buat lebih bgus lg,5,2026-07-17 12:27:37,4,buat lebih bagus lagi,buat lebih bagus,0,UI/UX,positif,0.9532854557037354,roberta
f1288fb6-b964-4851-bba3-67017e1a1e2f,Holiah Alia,"bagusss bangett, begini teruss ya geminii",5,2026-07-17 12:10:06,6,bagus sangat begini terus ya geminii,bagus sangat begini terus gemini,0,UI/UX,positif,0.9976930022239685,roberta
af95b020-2e70-45be-8969-fc0700fa2311,Advoka,masih terdapat kesalahan yang jelas,1,2026-07-17 11:50:16,5,masih terdapat kesalahan yang jelas,dapat salah jelas,3,Performa,negatif,0.9852286577224731,roberta
c1c71ea1-6675-4213-b32d-3f0d39e4619d,Elvi Yanti,sangat berguna aplikasi gogle gemini,5,2026-07-17 11:45:39,5,sangat berguna aplikasi gogle gemini,sangat guna aplikasi gogle gemini,0,UI/UX,positif,0.99831223487854,roberta
e61ca5ef-9f9d-4836-bdba-367fddb4f97c,Aura Celine,sedikit kurang realistis untuk gambar,3,2026-07-17 11:41:24,5,sedikit kurang realistis untuk gambar,sedikit kurang realistis gambar,2,Fitur,negatif,0.9106508493423462,roberta
ea157205-60bf-4d66-a7f6-7e3cf4c74f2e,Marniawati Rohil,bermanfaat bagi kita,5,2026-07-17 11:32:33,3,bermanfaat bagi kita,manfaat kita,0,UI/UX,positif,0.9978752136230469,roberta
1d0d2d93-8790-4997-ba0a-beef5622afa6,Ari Suntoro,baru mau coba kayaknya membantu,5,2026-07-17 11:09:30,5,baru mau coba kayaknya membantu,baru mau coba kayak bantu,0,UI/UX,positif,0.9063767194747925,roberta
81bee882-4172-4e19-b5b4-ee6221e05947,MUH HISYAM AL HAFIZ,bagus ramah dan hangat dan banyak pilihan mode dan bagus di ajak ngobrol ataupun tanyain sesuatu,5,2026-07-17 10:31:33,16,bagus ramah dan hangat dan banyak pilihan mode dan bagus di ajak mengobrol ataupun tanyakan sesuatu,bagus ramah hangat banyak pilih mode bagus ajak obrol atau tanya,1,Kualitas Konten,positif,0.9987230896949768,roberta
05b857c8-53e8-46b1-9af5-826a897810ce,Monz xter,bagus bisa bantu coding dan lain lain mantap👍,5,2026-07-17 10:30:54,8,bagus bisa bantu coding dan lain lain mantap,bagus bantu coding lain mantap,0,UI/UX,positif,0.9969356060028076,roberta
7ae543f4-6888-4034-bc59-1a20d853d599,Akhdan Arief Athaya Hartono,kuberi nilai 1 karena aku sangat benci jika sudah melakukan sesuatu yg ribet tapi malah sia² lebih mending hapus nih aplikasi,1,2026-07-17 09:20:02,21,kuberi nilai karena aku sangat benci jika sudah melakukan sesuatu yang ribet tapi malah sia lebih mending hapus nih aplikasi,beri nilai aku sangat benci sudah laku yang ribet malah sia lebih mending hapus nih aplikasi,3,Performa,negatif,0.9928041100502014,roberta
88105be3-511e-4b03-94e0-53f85b60f9fb,Sahnanda,"keren, cepat, mudah, dan terbantu sekali mengedit disini",5,2026-07-17 09:15:46,8,keren cepat mudah dan terbantu sekali mengedit disini,keren cepat mudah bantu sekali edit sini,0,UI/UX,positif,0.9988694787025452,roberta
7d74fcdd-0fde-4628-986c-9e7b14f6f90f,Rahayu Ningsih,bagus banget hasilnya mksh,5,2026-07-17 09:13:39,4,bagus sangat hasilnya terima kasih,bagus sangat hasil terima kasih,0,UI/UX,positif,0.9988138675689697,roberta
30516d01-f527-4c79-9037-ef5a77303612,Septianz,"mohon perbaiki Bug / masalah pada pemuatan percakapan, mengapa selalu terjadi ""Gagal Memuat Percakapan""???, itu sangat menghambat dan menggangu saat akan mengobrol terutama untuk urusan penting, mohon segera diperbaiki",5,2026-07-17 08:28:43,29,mohon perbaiki bug masalah pada pemuatan percakapan mengapa selalu terjadi gagal memuat percakapan itu sangat menghambat dan menggangu saat akan mengobrol terutama untuk urusan penting mohon segera diperbaiki,mohon perbaiki bug masalah muat percakapan selalu jadi gagal muat percakapan sangat hambat menggangu akan obrol utama urus penting mohon segera diperbaiki,1,Kualitas Konten,negatif,0.9625884294509888,roberta
7bfe37d2-fb5f-4caf-adb1-d8c61eaf2237,Agus Setiawan,dapat menjawab semua pertanyaan oapa saja dengan pandai,5,2026-07-17 08:19:54,8,dapat menjawab semua pertanyaan oapa saja dengan pandai,jawab semua tanya oapa dengan pandai,1,Kualitas Konten,positif,0.9483132362365723,roberta
5d3bb9ff-1e3c-4fef-af1c-3e128ee68ab2,Ali Zainal,lumayan buat belajar tapi nggak bisa edit foto,5,2026-07-17 08:10:48,8,lumayan buat belajar tapi tidak bisa edit foto,lumayan buat belajar tidak edit foto,2,Fitur,negatif,0.9753471612930298,roberta
bec39512-9e72-4f51-a5ae-e5d3611c40ea,Fatonatul Munawaroh,sangat bagus bisa dengan cepat dan jawabannya juga benar,5,2026-07-17 07:19:33,9,sangat bagus bisa dengan cepat dan jawabannya juga benar,sangat bagus dengan cepat jawab benar,0,UI/UX,positif,0.998320996761322,roberta
af0d7db4-d988-494b-a41e-41390b15b11d,Fano Saliem,"ai nya, daya ingat nya kurang, setiap bahas topik lain, dan kembali ke topik sebelum nya langsung lupa ai nya",2,2026-07-17 07:15:38,20,ai nya daya ingat nya kurang setiap bahas topik lain dan kembali ke topik sebelum nya langsung lupa ai nya,ai nya daya ingat nya kurang bahas topik dan ke topik nya langsung lupa ai nya,1,Kualitas Konten,negatif,0.9763151407241821,roberta
9b24ac6d-e93e-4dda-a7bd-dc723d174875,YAR_MAN 91,"Simple, dan mudah digunakan",5,2026-07-17 05:32:47,4,simple dan mudah digunakan,simple mudah guna,0,UI/UX,positif,0.9947556257247925,roberta
d5eb4bd8-d52a-474c-a738-0be611fdc346,mansyur liong,Semoga ke depannya makin lebih baik Semoga ke depannya makin lebih baik,5,2026-07-17 05:05:38,12,semoga ke depannya makin lebih baik semoga ke depannya makin lebih baik,moga depan makin lebih baik moga depan makin lebih baik,0,UI/UX,positif,0.986798107624054,roberta
967cf4d2-f39c-40ba-9727-6b939abf8147,Nafis Syafiq Alfarazky,AI PINTAR TEKNOLOGI CANGIH DAN BAGUS KUALITASNYA,5,2026-07-17 04:17:07,7,ai pintar teknologi cangih dan bagus kualitasnya,ai pintar teknologi cangih bagus kualitas,0,UI/UX,positif,0.9967721104621887,roberta
8b9db1ba-6acc-42fd-8332-e43bb6655848,Abyyan Galang,Gemini aplikasi ai terbagus di dunia,5,2026-07-17 03:31:14,6,gemini aplikasi ai terbagus di dunia,gemini aplikasi ai bagus dunia,0,UI/UX,positif,0.995782732963562,roberta
c6ef55b5-fba4-4432-91c2-c20a4467c60f,Oppo Twenty,terbantunya pekerjaan dengan baik,5,2026-07-17 02:56:57,4,terbantunya pekerjaan dengan baik,bantu kerja baik,0,UI/UX,positif,0.9965658783912659,roberta
2af871b6-69d8-474d-af31-bb5882c80041,Chelski,"sangat bagus app nya, mantap 👍👍👍",5,2026-07-17 02:48:19,6,sangat bagus app nya mantap,sangat bagus app nya mantap,0,UI/UX,positif,0.9991139769554138,roberta
45dff26f-a81f-42e4-8bff-88a18da34cb2,Eka apriliyanti Kholiq,bagus bisa berkreasi,5,2026-07-17 02:27:04,3,bagus bisa berkreasi,bagus kreasi,0,UI/UX,positif,0.9969651103019714,roberta
14661551-1e23-44c3-903e-e6c7083918e5,Minarsih Lakajima,aplikasinya sangat membantu dalam segala hal,5,2026-07-17 01:47:03,6,aplikasinya sangat membantu dalam segala hal,aplikasi sangat bantu segala,0,UI/UX,positif,0.9980512857437134,roberta
841cc642-0bda-43ff-ad24-f60dcd1d0335,Justhi Zend,ai gemini emang bagus tapi kurang sesuai dengan yang kita minta/butuhkan,4,2026-07-17 01:33:57,11,ai gemini memang bagus tapi kurang sesuai dengan yang kita meminta butuhkan,ai gemini memang bagus kurang sesuai yang minta butuh,0,UI/UX,negatif,0.6069588661193848,roberta
ad92f53a-c999-491c-a3f7-6b17f57a187a,Reisya Divarisha,aplikasi yang sangat menarik,5,2026-07-17 01:33:33,4,aplikasi yang sangat menarik,aplikasi sangat tarik,0,UI/UX,positif,0.9988753199577332,roberta
c07b60e4-bb67-440f-8df1-045a876e363f,Pendosa!,Gemini bikin kacaw di hp.. bikin lemottttt.👹👹👹,1,2026-07-17 00:57:10,7,gemini buat kacaw di hp buat lemot,gemini buat kacaw hp buat lemot,0,UI/UX,negatif,0.9906412959098816,roberta
c91bc27d-f665-4cc0-bc0f-bee19a4863f3,Yusrina Mbo,"bagus... tapi yang namanya ai, jangan percaya 100%, terkadang ai juga salah kasih jawaban.",5,2026-07-17 00:51:30,14,bagus tapi yang namanya ai jangan percaya terkadang ai juga salah kasih jawaban,bagus yang nama ai jangan percaya terkadang ai salah kasih jawab,1,Kualitas Konten,negatif,0.8050422668457031,roberta
8ba5a202-89e6-427b-a133-261872a8c788,Firza Romadoni,kok tidak bisa buat gambar menjadi 3D,1,2026-07-17 00:01:06,7,kok tidak bisa buat gambar menjadi di,kok bisa buat gambar jadi,2,Fitur,negatif,0.9897351264953613,roberta
ad11dcb5-91d4-48b6-9db3-b0030d938aaf,Jaka Trypermana,terbatas tidak profesional aplikasi....jelek.,1,2026-07-16 23:20:50,4,terbatas tidak profesional aplikasi jelek,terbatas profesional aplikasi jelek,3,Performa,negatif,0.9950562715530396,roberta
6a39e948-62c6-43e2-b305-b2515a06c7a0,Yehezhiel,lumayan ini ai,5,2026-07-16 22:52:38,3,lumayan ini ai,lumayan ai,1,Kualitas Konten,positif,0.9529326558113098,roberta
